tran_sequence_number,transaction_datetime_id
TXN20250220003265,DT_20250220_191631
TXN20250321003266,DT_20250321_120651
TXN20250121003267,DT_20250121_035545
TXN20250307003268,DT_20250307_155948
TXN20250114003269,DT_20250114_193203
TXN20250115003270,DT_20250115_015432
TXN20250221003271,DT_20250221_153418
TXN20250331003272,DT_20250331_175128
TXN20250220003273,DT_20250220_024826
TXN20250125003274,DT_20250125_005825
TXN20250320003275,DT_20250320_192309
TXN20250121003276,DT_20250121_013119
TXN20250128003277,DT_20250128_041212
TXN20250119003278,DT_20250119_164049
TXN20250325003279,DT_20250325_025146
TXN20250224003280,DT_20250224_040939
TXN20250320003281,DT_20250320_233150
TXN20250110003282,DT_20250110_161224
TXN20250112003283,DT_20250112_235047
TXN20250216003284,DT_20250216_124031
TXN20250304003285,DT_20250304_195902
TXN20250226003286,DT_20250226_154411
TXN20250126003287,DT_20250126_180556
TXN20250115003288,DT_20250115_032408
TXN20250103003289,DT_20250103_033455
TXN20250307003290,DT_20250307_074431
TXN20250226003291,DT_20250226_142923
TXN20250214003292,DT_20250214_214400
TXN20250324003293,DT_20250324_214525
TXN20250224003294,DT_20250224_224413
TXN20250315003295,DT_20250315_143639
TXN20250325003296,DT_20250325_021158
TXN20250101003297,DT_20250101_185915
TXN20250304003298,DT_20250304_020545
TXN20250126003299,DT_20250126_213945
TXN20250128003300,DT_20250128_145706
TXN20250105003301,DT_20250105_220124
TXN20250213003302,DT_20250213_122020
TXN20250115003303,DT_20250115_081107
TXN20250310003304,DT_20250310_013845
TXN20250125003305,DT_20250125_135535
TXN20250119003306,DT_20250119_050756
TXN20250323003307,DT_20250323_204136
TXN20250205003308,DT_20250205_214537
TXN20250321003309,DT_20250321_060010
TXN20250107003310,DT_20250107_002118
TXN20250323003311,DT_20250323_053840
TXN20250214003312,DT_20250214_065323
TXN20250312003313,DT_20250312_032133
TXN20250212003314,DT_20250212_032205
TXN20250125003315,DT_20250125_202433
TXN20250205003316,DT_20250205_023203
TXN20250218003317,DT_20250218_055016
TXN20250315003318,DT_20250315_155737
TXN20250206003319,DT_20250206_082054
TXN20250310003320,DT_20250310_181231
TXN20250222003321,DT_20250222_030725
TXN20250325003322,DT_20250325_133352
TXN20250303003323,DT_20250303_132558
TXN20250305003324,DT_20250305_225011
TXN20250104003325,DT_20250104_003914
TXN20250328003326,DT_20250328_022138
TXN20250122003327,DT_20250122_194620
TXN20250113003328,DT_20250113_104846
TXN20250208003329,DT_20250208_210931
TXN20250221003330,DT_20250221_004640
TXN20250226003331,DT_20250226_005913
TXN20250320003332,DT_20250320_123503
TXN20250106003333,DT_20250106_214251
TXN20250312003334,DT_20250312_042625
TXN20250112003335,DT_20250112_221416
TXN20250111003336,DT_20250111_151503
TXN20250217003337,DT_20250217_082730
TXN20250320003338,DT_20250320_082834
TXN20250308003339,DT_20250308_162632
TXN20250127003340,DT_20250127_233132
TXN20250309003341,DT_20250309_081056
TXN20250317003342,DT_20250317_091347
TXN20250220003343,DT_20250220_044535
TXN20250204003344,DT_20250204_235712
TXN20250107003345,DT_20250107_065949
TXN20250310003346,DT_20250310_200426
TXN20250327003347,DT_20250327_134753
TXN20250105003348,DT_20250105_220118
TXN20250320003349,DT_20250320_224204
TXN20250104003350,DT_20250104_142009
TXN20250206003351,DT_20250206_205206
TXN20250217003352,DT_20250217_190159
TXN20250226003353,DT_20250226_101012
TXN20250131003354,DT_20250131_124746
TXN20250324003355,DT_20250324_011452
TXN20250117003356,DT_20250117_163234
TXN20250123003357,DT_20250123_141612
TXN20250121003358,DT_20250121_065053
TXN20250121003359,DT_20250121_065245
TXN20250308003360,DT_20250308_075049
TXN20250118003361,DT_20250118_200905
TXN20250107003362,DT_20250107_022725
TXN20250319003363,DT_20250319_142021
TXN20250106003364,DT_20250106_124236
TXN20250314003365,DT_20250314_053529
TXN20250225003366,DT_20250225_200241
TXN20250108003367,DT_20250108_115656
TXN20250110003368,DT_20250110_200439
TXN20250103003369,DT_20250103_193634
TXN20250320003370,DT_20250320_105243
TXN20250206003371,DT_20250206_202219
TXN20250302003372,DT_20250302_080912
TXN20250221003373,DT_20250221_062730
TXN20250124003374,DT_20250124_124116
TXN20250313003375,DT_20250313_113529
TXN20250126003376,DT_20250126_151846
TXN20250131003377,DT_20250131_045857
TXN20250227003378,DT_20250227_231715
TXN20250125003379,DT_20250125_114650
TXN20250226003380,DT_20250226_025929
TXN20250319003381,DT_20250319_094600
TXN20250131003382,DT_20250131_065049
TXN20250111003383,DT_20250111_175010
TXN20250115003384,DT_20250115_123052
TXN20250127003385,DT_20250127_130533
TXN20250126003386,DT_20250126_062541
TXN20250307003387,DT_20250307_065813
TXN20250304003388,DT_20250304_100302
TXN20250122003389,DT_20250122_045451
TXN20250115003390,DT_20250115_044558
TXN20250318003391,DT_20250318_160640
TXN20250307003392,DT_20250307_171323
TXN20250331003393,DT_20250331_020329
TXN20250106003394,DT_20250106_030133
TXN20250307003395,DT_20250307_040527
TXN20250118003396,DT_20250118_110900
TXN20250324003397,DT_20250324_005844
TXN20250202003398,DT_20250202_191402
TXN20250130003399,DT_20250130_112029
TXN20250216003400,DT_20250216_091639
TXN20250205003401,DT_20250205_121709
TXN20250321003402,DT_20250321_162556
TXN20250105003403,DT_20250105_063831
TXN20250307003404,DT_20250307_172750
TXN20250128003405,DT_20250128_121349
TXN20250106003406,DT_20250106_160405
TXN20250216003407,DT_20250216_051617
TXN20250318003408,DT_20250318_121028
TXN20250207003409,DT_20250207_093930
TXN20250302003410,DT_20250302_032931
TXN20250203003411,DT_20250203_155415
TXN20250325003412,DT_20250325_024704
TXN20250208003413,DT_20250208_172714
TXN20250313003414,DT_20250313_054218
TXN20250214003415,DT_20250214_095739
TXN20250326003416,DT_20250326_061715
TXN20250107003417,DT_20250107_114042
TXN20250103003418,DT_20250103_013425
TXN20250226003419,DT_20250226_213407
TXN20250307003420,DT_20250307_111832
TXN20250224003421,DT_20250224_084323
TXN20250219003422,DT_20250219_011422
TXN20250324003423,DT_20250324_104103
TXN20250313003424,DT_20250313_044316
TXN20250120003425,DT_20250120_083813
TXN20250225003426,DT_20250225_163744
TXN20250129003427,DT_20250129_083054
TXN20250106003428,DT_20250106_154254
TXN20250320003429,DT_20250320_084455
TXN20250218003430,DT_20250218_074645
TXN20250125003431,DT_20250125_220152
TXN20250313003432,DT_20250313_180414
TXN20250115003433,DT_20250115_165629
TXN20250210003434,DT_20250210_101459
TXN20250101003435,DT_20250101_015057
TXN20250327003436,DT_20250327_164926
TXN20250313003437,DT_20250313_112406
TXN20250119003438,DT_20250119_193822
TXN20250214003439,DT_20250214_191016
TXN20250303003440,DT_20250303_234157
TXN20250123003441,DT_20250123_074124
TXN20250208003442,DT_20250208_034421
TXN20250207003443,DT_20250207_161223
TXN20250306003444,DT_20250306_035650
TXN20250116003445,DT_20250116_235716
TXN20250217003446,DT_20250217_053404
TXN20250109003447,DT_20250109_063203
TXN20250111003448,DT_20250111_033040
TXN20250316003449,DT_20250316_101620
TXN20250124003450,DT_20250124_100258
TXN20250222003451,DT_20250222_194249
TXN20250308003452,DT_20250308_132137
TXN20250316003453,DT_20250316_193358
TXN20250221003454,DT_20250221_032012
TXN20250112003455,DT_20250112_040523
TXN20250201003456,DT_20250201_182621
TXN20250101003457,DT_20250101_022626
TXN20250301003458,DT_20250301_202833
TXN20250206003459,DT_20250206_023413
TXN20250305003460,DT_20250305_161903
TXN20250315003461,DT_20250315_073329
TXN20250123003462,DT_20250123_184632
TXN20250103003463,DT_20250103_220357
TXN20250314003464,DT_20250314_101504
TXN20250313003465,DT_20250313_143549
TXN20250307003466,DT_20250307_221322
TXN20250320003467,DT_20250320_015451
TXN20250123003468,DT_20250123_053732
TXN20250227003469,DT_20250227_083208
TXN20250211003470,DT_20250211_115828
TXN20250211003471,DT_20250211_214833
TXN20250222003472,DT_20250222_084611
TXN20250219003473,DT_20250219_101029
TXN20250220003474,DT_20250220_011607
TXN20250206003475,DT_20250206_010406
TXN20250225003476,DT_20250225_212852
TXN20250112003477,DT_20250112_151621
TXN20250114003478,DT_20250114_082557
TXN20250220003479,DT_20250220_023831
TXN20250312003480,DT_20250312_145915
TXN20250330003481,DT_20250330_232010
TXN20250328003482,DT_20250328_094032
TXN20250210003483,DT_20250210_094059
TXN20250125003484,DT_20250125_025232
TXN20250228003485,DT_20250228_211243
TXN20250302003486,DT_20250302_215122
TXN20250106003487,DT_20250106_055535
TXN20250319003488,DT_20250319_103342
TXN20250105003489,DT_20250105_062936
TXN20250309003490,DT_20250309_083817
TXN20250307003491,DT_20250307_025505
TXN20250224003492,DT_20250224_081139
TXN20250226003493,DT_20250226_163410
TXN20250120003494,DT_20250120_194403
TXN20250118003495,DT_20250118_210904
TXN20250113003496,DT_20250113_070924
TXN20250224003497,DT_20250224_014247
TXN20250121003498,DT_20250121_144758
TXN20250226003499,DT_20250226_051523
TXN20250101003500,DT_20250101_113624
TXN20250309003501,DT_20250309_185250
TXN20250101003502,DT_20250101_040317
TXN20250208003503,DT_20250208_000058
TXN20250206003504,DT_20250206_075754
TXN20250228003505,DT_20250228_205834
TXN20250121003506,DT_20250121_034455
TXN20250121003507,DT_20250121_102753
TXN20250224003508,DT_20250224_141857
TXN20250318003509,DT_20250318_135241
TXN20250208003510,DT_20250208_030948
TXN20250201003511,DT_20250201_040354
TXN20250304003512,DT_20250304_183337
TXN20250303003513,DT_20250303_225930
TXN20250320003514,DT_20250320_113453
TXN20250322003515,DT_20250322_055058
TXN20250113003516,DT_20250113_220831
TXN20250208003517,DT_20250208_084123
TXN20250307003518,DT_20250307_031936
TXN20250120003519,DT_20250120_054232
TXN20250109003520,DT_20250109_130546
TXN20250220003521,DT_20250220_145929
TXN20250322003522,DT_20250322_081041
TXN20250322003523,DT_20250322_154458
TXN20250214003524,DT_20250214_141900
TXN20250128003525,DT_20250128_142121
TXN20250204003526,DT_20250204_023054
TXN20250129003527,DT_20250129_115739
TXN20250119003528,DT_20250119_002437
TXN20250212003529,DT_20250212_221003
TXN20250209003530,DT_20250209_023916
TXN20250127003531,DT_20250127_161009
TXN20250214003532,DT_20250214_113118
TXN20250108003533,DT_20250108_001237
TXN20250127003534,DT_20250127_233306
TXN20250328003535,DT_20250328_233744
TXN20250202003536,DT_20250202_000119
TXN20250201003537,DT_20250201_115637
TXN20250304003538,DT_20250304_214027
TXN20250302003539,DT_20250302_010006
TXN20250213003540,DT_20250213_180630
TXN20250225003541,DT_20250225_210931
TXN20250321003542,DT_20250321_114959
TXN20250119003543,DT_20250119_023431
TXN20250323003544,DT_20250323_204514
TXN20250227003545,DT_20250227_040257
TXN20250110003546,DT_20250110_130548
TXN20250124003547,DT_20250124_042845
TXN20250218003548,DT_20250218_101735
TXN20250117003549,DT_20250117_142802
TXN20250323003550,DT_20250323_073612
TXN20250225003551,DT_20250225_210710
TXN20250311003552,DT_20250311_140011
TXN20250203003553,DT_20250203_234941
TXN20250127003554,DT_20250127_230159
TXN20250207003555,DT_20250207_152945
TXN20250116003556,DT_20250116_044749
TXN20250118003557,DT_20250118_085105
TXN20250216003558,DT_20250216_105044
TXN20250311003559,DT_20250311_035407
TXN20250128003560,DT_20250128_044939
TXN20250313003561,DT_20250313_185538
TXN20250217003562,DT_20250217_163328
TXN20250221003563,DT_20250221_194926
TXN20250315003564,DT_20250315_060915
TXN20250107003565,DT_20250107_103049
TXN20250314003566,DT_20250314_183121
TXN20250226003567,DT_20250226_070121
TXN20250203003568,DT_20250203_234311
TXN20250228003569,DT_20250228_020751
TXN20250326003570,DT_20250326_004709
TXN20250106003571,DT_20250106_175742
TXN20250213003572,DT_20250213_035424
TXN20250303003573,DT_20250303_140828
TXN20250114003574,DT_20250114_144855
TXN20250305003575,DT_20250305_061725
TXN20250114003576,DT_20250114_141609
TXN20250127003577,DT_20250127_130342
TXN20250226003578,DT_20250226_230752
TXN20250131003579,DT_20250131_211558
TXN20250224003580,DT_20250224_082122
TXN20250330003581,DT_20250330_033713
TXN20250327003582,DT_20250327_142310
TXN20250124003583,DT_20250124_183257
TXN20250112003584,DT_20250112_193138
TXN20250218003585,DT_20250218_131911
TXN20250118003586,DT_20250118_221905
TXN20250221003587,DT_20250221_175429
TXN20250110003588,DT_20250110_023131
TXN20250305003589,DT_20250305_073756
TXN20250319003590,DT_20250319_230756
TXN20250211003591,DT_20250211_133105
TXN20250113003592,DT_20250113_015953
TXN20250122003593,DT_20250122_193121
TXN20250201003594,DT_20250201_114525
TXN20250203003595,DT_20250203_140637
TXN20250311003596,DT_20250311_070917
TXN20250307003597,DT_20250307_170448
TXN20250314003598,DT_20250314_054316
TXN20250329003599,DT_20250329_122626
TXN20250225003600,DT_20250225_185644
TXN20250227003601,DT_20250227_230747
TXN20250213003602,DT_20250213_142030
TXN20250121003603,DT_20250121_215926
TXN20250114003604,DT_20250114_012235
TXN20250216003605,DT_20250216_183330
TXN20250206003606,DT_20250206_215858
TXN20250324003607,DT_20250324_124000
TXN20250312003608,DT_20250312_192241
TXN20250303003609,DT_20250303_071752
TXN20250326003610,DT_20250326_004156
TXN20250306003611,DT_20250306_065207
TXN20250123003612,DT_20250123_092312
TXN20250304003613,DT_20250304_032114
TXN20250330003614,DT_20250330_203316
TXN20250208003615,DT_20250208_101614
TXN20250331003616,DT_20250331_031106
TXN20250124003617,DT_20250124_064555
TXN20250101003618,DT_20250101_203527
TXN20250313003619,DT_20250313_083417
TXN20250210003620,DT_20250210_221730
TXN20250128003621,DT_20250128_080243
TXN20250122003622,DT_20250122_104106
TXN20250125003623,DT_20250125_175924
TXN20250108003624,DT_20250108_155557
TXN20250312003625,DT_20250312_094213
TXN20250316003626,DT_20250316_181548
TXN20250214003627,DT_20250214_141641
TXN20250212003628,DT_20250212_020627
TXN20250209003629,DT_20250209_092442
TXN20250213003630,DT_20250213_110421
TXN20250118003631,DT_20250118_103606
TXN20250202003632,DT_20250202_045818
TXN20250225003633,DT_20250225_100657
TXN20250202003634,DT_20250202_122001
TXN20250227003635,DT_20250227_102642
TXN20250110003636,DT_20250110_144902
TXN20250314003637,DT_20250314_194139
TXN20250127003638,DT_20250127_014203
TXN20250111003639,DT_20250111_082652
TXN20250208003640,DT_20250208_201335
TXN20250207003641,DT_20250207_083731
TXN20250314003642,DT_20250314_153003
TXN20250226003643,DT_20250226_134240
TXN20250112003644,DT_20250112_162344
TXN20250217003645,DT_20250217_222834
TXN20250121003646,DT_20250121_012846
TXN20250202003647,DT_20250202_114212
TXN20250222003648,DT_20250222_054312
TXN20250325003649,DT_20250325_095505
TXN20250114003650,DT_20250114_233405
TXN20250218003651,DT_20250218_114002
TXN20250118003652,DT_20250118_071003
TXN20250220003653,DT_20250220_050148
TXN20250303003654,DT_20250303_214951
TXN20250319003655,DT_20250319_204400
TXN20250331003656,DT_20250331_171532
TXN20250102003657,DT_20250102_080954
TXN20250322003658,DT_20250322_183640
TXN20250314003659,DT_20250314_003347
TXN20250122003660,DT_20250122_171335
TXN20250214003661,DT_20250214_092600
TXN20250128003662,DT_20250128_100351
TXN20250205003663,DT_20250205_151606
TXN20250303003664,DT_20250303_041142
TXN20250305003665,DT_20250305_054637
TXN20250126003666,DT_20250126_135446
TXN20250301003667,DT_20250301_123917
TXN20250112003668,DT_20250112_111507
TXN20250102003669,DT_20250102_183004
TXN20250218003670,DT_20250218_073248
TXN20250110003671,DT_20250110_175302
TXN20250219003672,DT_20250219_125211
TXN20250216003673,DT_20250216_084942
TXN20250102003674,DT_20250102_200826
TXN20250129003675,DT_20250129_113359
TXN20250326003676,DT_20250326_195420
TXN20250325003677,DT_20250325_151502
TXN20250124003678,DT_20250124_193702
TXN20250329003679,DT_20250329_145935
TXN20250201003680,DT_20250201_121316
TXN20250116003681,DT_20250116_212447
TXN20250226003682,DT_20250226_124310
TXN20250304003683,DT_20250304_010734
TXN20250124003684,DT_20250124_164723
TXN20250321003685,DT_20250321_113423
TXN20250320003686,DT_20250320_061938
TXN20250105003687,DT_20250105_161301
TXN20250302003688,DT_20250302_035808
TXN20250309003689,DT_20250309_180413
TXN20250330003690,DT_20250330_154722
TXN20250116003691,DT_20250116_123854
TXN20250224003692,DT_20250224_064143
TXN20250313003693,DT_20250313_153017
TXN20250103003694,DT_20250103_035223
TXN20250316003695,DT_20250316_014606
TXN20250103003696,DT_20250103_105618
TXN20250318003697,DT_20250318_115621
TXN20250211003698,DT_20250211_181350
TXN20250305003699,DT_20250305_222336
TXN20250111003700,DT_20250111_173323
TXN20250303003701,DT_20250303_161135
TXN20250225003702,DT_20250225_000812
TXN20250225003703,DT_20250225_133422
TXN20250122003704,DT_20250122_102704
TXN20250112003705,DT_20250112_050117
TXN20250318003706,DT_20250318_072944
TXN20250106003707,DT_20250106_023710
TXN20250306003708,DT_20250306_231550
TXN20250311003709,DT_20250311_162635
TXN20250127003710,DT_20250127_155626
TXN20250322003711,DT_20250322_041341
TXN20250219003712,DT_20250219_042646
TXN20250218003713,DT_20250218_095056
TXN20250202003714,DT_20250202_130838
