tran_sequence_number,location_id
TXN20250305003665,LOC_US_CHICAGO
TXN20250126003666,LOC_IN_MUMBAI
TXN20250301003667,LOC_US_NEW_YORK
TXN20250112003668,LOC_DE_BERLIN
TXN20250102003669,LOC_US_SAN_FRANCISCO
TXN20250218003670,LOC_US_CHICAGO
TXN20250110003671,LOC_NL_AMSTERDAM
TXN20250219003672,LOC_GB_MANCHESTER
TXN20250216003673,LOC_GB_MANCHESTER
TXN20250102003674,LOC_CA_VANCOUVER
TXN20250129003675,LOC_IN_MUMBAI
TXN20250326003676,LOC_GB_MANCHESTER
TXN20250325003677,LOC_JP_TOKYO
TXN20250124003678,LOC_DE_BERLIN
TXN20250329003679,LOC_DE_BERLIN
TXN20250201003680,LOC_NL_AMSTERDAM
TXN20250116003681,LOC_JP_TOKYO
TXN20250226003682,LOC_CA_VANCOUVER
TXN20250304003683,LOC_JP_TOKYO
TXN20250124003684,LOC_US_SAN_FRANCISCO
TXN20250321003685,LOC_SG_SINGAPORE
TXN20250320003686,LOC_AU_MELBOURNE
TXN20250105003687,LOC_CA_TORONTO
TXN20250302003688,LOC_AE_DUBAI
TXN20250309003689,LOC_DE_BERLIN
TXN20250330003690,LOC_GB_LONDON
TXN20250116003691,LOC_DE_BERLIN
TXN20250224003692,LOC_JP_TOKYO
TXN20250313003693,LOC_CA_TORONTO
TXN20250103003694,LOC_JP_OSAKA
TXN20250316003695,LOC_DE_BERLIN
TXN20250103003696,LOC_IN_BENGALURU
TXN20250318003697,LOC_JP_OSAKA
TXN20250211003698,LOC_IN_MUMBAI
TXN20250305003699,LOC_CA_VANCOUVER
TXN20250111003700,LOC_CA_VANCOUVER
TXN20250303003701,LOC_IN_BENGALURU
TXN20250225003702,LOC_JP_TOKYO
TXN20250225003703,LOC_ES_MADRID
TXN20250122003704,LOC_IN_BENGALURU
TXN20250112003705,LOC_DE_BERLIN
TXN20250318003706,LOC_FR_PARIS
TXN20250106003707,LOC_HK_HONG_KONG
TXN20250306003708,LOC_US_CHICAGO
TXN20250311003709,LOC_CA_TORONTO
TXN20250127003710,LOC_US_SAN_FRANCISCO
TXN20250322003711,LOC_JP_TOKYO
TXN20250219003712,LOC_JP_TOKYO
TXN20250218003713,LOC_US_CHICAGO
TXN20250202003714,LOC_US_NEW_YORK
TXN20250217003715,LOC_GB_LONDON
TXN20250303003716,LOC_US_NEW_YORK
TXN20250115003717,LOC_CA_VANCOUVER
TXN20250124003718,LOC_IN_MUMBAI
TXN20250111003719,LOC_CA_VANCOUVER
TXN20250117003720,LOC_US_SAN_FRANCISCO
TXN20250131003721,LOC_NL_AMSTERDAM
TXN20250121003722,LOC_US_SAN_FRANCISCO
TXN20250319003723,LOC_GB_MANCHESTER
TXN20250303003724,LOC_ES_MADRID
TXN20250102003725,LOC_DE_BERLIN
TXN20250311003726,LOC_CA_VANCOUVER
TXN20250321003727,LOC_JP_OSAKA
TXN20250331003728,LOC_US_NEW_YORK
TXN20250316003729,LOC_US_SAN_FRANCISCO
TXN20250215003730,LOC_GB_MANCHESTER
TXN20250102003731,LOC_JP_TOKYO
TXN20250330003732,LOC_FR_PARIS
TXN20250224003733,LOC_FR_PARIS
TXN20250326003734,LOC_ES_MADRID
TXN20250215003735,LOC_US_NEW_YORK
TXN20250321003736,LOC_FR_PARIS
TXN20250307003737,LOC_GB_MANCHESTER
TXN20250206003738,LOC_US_NEW_YORK
TXN20250320003739,LOC_IN_MUMBAI
TXN20250131003740,LOC_JP_OSAKA
TXN20250329003741,LOC_IN_MUMBAI
TXN20250201003742,LOC_GB_LONDON
TXN20250131003743,LOC_FR_PARIS
TXN20250303003744,LOC_AU_MELBOURNE
TXN20250321003745,LOC_AE_DUBAI
TXN20250127003746,LOC_FR_PARIS
TXN20250204003747,LOC_FR_PARIS
TXN20250212003748,LOC_AU_MELBOURNE
TXN20250319003749,LOC_CA_VANCOUVER
TXN20250228003750,LOC_CA_VANCOUVER
TXN20250319003751,LOC_DE_BERLIN
TXN20250101003752,LOC_AU_MELBOURNE
TXN20250128003753,LOC_GB_MANCHESTER
TXN20250307003754,LOC_CA_TORONTO
TXN20250311003755,LOC_GB_MANCHESTER
TXN20250321003756,LOC_NL_AMSTERDAM
TXN20250125003757,LOC_IN_BENGALURU
TXN20250104003758,LOC_US_CHICAGO
TXN20250201003759,LOC_DE_BERLIN
TXN20250217003760,LOC_JP_TOKYO
TXN20250208003761,LOC_JP_OSAKA
TXN20250120003762,LOC_GB_LONDON
TXN20250126003763,LOC_CA_VANCOUVER
TXN20250315003764,LOC_JP_TOKYO
TXN20250226003765,LOC_NL_AMSTERDAM
TXN20250108003766,LOC_HK_HONG_KONG
TXN20250123003767,LOC_US_NEW_YORK
TXN20250209003768,LOC_US_CHICAGO
TXN20250208003769,LOC_US_CHICAGO
TXN20250115003770,LOC_US_CHICAGO
TXN20250124003771,LOC_ES_MADRID
TXN20250325003772,LOC_JP_OSAKA
TXN20250311003773,LOC_GB_MANCHESTER
TXN20250327003774,LOC_IN_MUMBAI
TXN20250123003775,LOC_US_NEW_YORK
TXN20250127003776,LOC_AU_MELBOURNE
TXN20250218003777,LOC_IN_BENGALURU
TXN20250318003778,LOC_US_SAN_FRANCISCO
TXN20250113003779,LOC_JP_TOKYO
TXN20250216003780,LOC_FR_PARIS
TXN20250109003781,LOC_IN_BENGALURU
TXN20250105003782,LOC_FR_PARIS
TXN20250121003783,LOC_GB_LONDON
TXN20250226003784,LOC_JP_OSAKA
TXN20250323003785,LOC_SG_SINGAPORE
TXN20250215003786,LOC_AE_DUBAI
TXN20250129003787,LOC_CA_VANCOUVER
TXN20250201003788,LOC_US_NEW_YORK
TXN20250118003789,LOC_CA_VANCOUVER
TXN20250328003790,LOC_GB_LONDON
TXN20250308003791,LOC_US_CHICAGO
TXN20250207003792,LOC_GB_LONDON
TXN20250113003793,LOC_AE_DUBAI
TXN20250323003794,LOC_AE_DUBAI
TXN20250117003795,LOC_FR_PARIS
TXN20250202003796,LOC_CA_VANCOUVER
TXN20250318003797,LOC_CA_VANCOUVER
TXN20250126003798,LOC_CA_VANCOUVER
TXN20250207003799,LOC_HK_HONG_KONG
TXN20250126003800,LOC_CA_TORONTO
TXN20250213003801,LOC_CA_TORONTO
TXN20250115003802,LOC_GB_MANCHESTER
TXN20250320003803,LOC_AU_MELBOURNE
TXN20250201003804,LOC_JP_OSAKA
TXN20250104003805,LOC_US_NEW_YORK
TXN20250324003806,LOC_DE_BERLIN
TXN20250117003807,LOC_NL_AMSTERDAM
TXN20250331003808,LOC_AE_DUBAI
TXN20250320003809,LOC_AE_DUBAI
TXN20250103003810,LOC_ES_MADRID
TXN20250115003811,LOC_GB_LONDON
TXN20250314003812,LOC_US_CHICAGO
TXN20250323003813,LOC_ES_MADRID
TXN20250219003814,LOC_CA_TORONTO
TXN20250304003815,LOC_IN_MUMBAI
TXN20250205003816,LOC_SG_SINGAPORE
TXN20250219003817,LOC_FR_PARIS
TXN20250225003818,LOC_GB_MANCHESTER
TXN20250325003819,LOC_US_SAN_FRANCISCO
TXN20250318003820,LOC_US_NEW_YORK
TXN20250301003821,LOC_GB_MANCHESTER
TXN20250303003822,LOC_CA_VANCOUVER
TXN20250329003823,LOC_US_NEW_YORK
TXN20250104003824,LOC_GB_MANCHESTER
TXN20250120003825,LOC_IN_BENGALURU
TXN20250107003826,LOC_AE_DUBAI
TXN20250220003827,LOC_CA_TORONTO
TXN20250316003828,LOC_AU_SYDNEY
TXN20250308003829,LOC_GB_MANCHESTER
TXN20250301003830,LOC_NL_AMSTERDAM
TXN20250314003831,LOC_CA_VANCOUVER
TXN20250225003832,LOC_GB_MANCHESTER
TXN20250219003833,LOC_CA_TORONTO
TXN20250102003834,LOC_FR_PARIS
TXN20250205003835,LOC_ES_MADRID
TXN20250101003836,LOC_CA_VANCOUVER
TXN20250204003837,LOC_JP_OSAKA
TXN20250131003838,LOC_IN_MUMBAI
TXN20250318003839,LOC_AU_SYDNEY
TXN20250315003840,LOC_NL_AMSTERDAM
TXN20250227003841,LOC_US_CHICAGO
TXN20250101003842,LOC_IN_BENGALURU
TXN20250131003843,LOC_SG_SINGAPORE
TXN20250309003844,LOC_CA_TORONTO
TXN20250115003845,LOC_US_SAN_FRANCISCO
TXN20250325003846,LOC_AE_DUBAI
TXN20250104003847,LOC_GB_LONDON
TXN20250221003848,LOC_GB_LONDON
TXN20250208003849,LOC_ES_MADRID
TXN20250301003850,LOC_SG_SINGAPORE
TXN20250120003851,LOC_AE_DUBAI
TXN20250308003852,LOC_US_CHICAGO
TXN20250131003853,LOC_JP_TOKYO
TXN20250222003854,LOC_JP_TOKYO
TXN20250214003855,LOC_AU_SYDNEY
TXN20250315003856,LOC_ES_MADRID
TXN20250321003857,LOC_JP_OSAKA
TXN20250314003858,LOC_CA_VANCOUVER
TXN20250203003859,LOC_JP_TOKYO
TXN20250221003860,LOC_HK_HONG_KONG
TXN20250302003861,LOC_AE_DUBAI
TXN20250311003862,LOC_FR_PARIS
TXN20250318003863,LOC_GB_MANCHESTER
TXN20250106003864,LOC_IN_BENGALURU
TXN20250305003865,LOC_JP_OSAKA
TXN20250116003866,LOC_CA_VANCOUVER
TXN20250310003867,LOC_JP_OSAKA
TXN20250308003868,LOC_ES_MADRID
TXN20250218003869,LOC_ES_MADRID
TXN20250328003870,LOC_GB_MANCHESTER
TXN20250125003871,LOC_GB_LONDON
TXN20250301003872,LOC_NL_AMSTERDAM
TXN20250111003873,LOC_US_CHICAGO
TXN20250116003874,LOC_ES_MADRID
TXN20250129003875,LOC_JP_TOKYO
TXN20250201003876,LOC_CA_VANCOUVER
TXN20250205003877,LOC_US_NEW_YORK
TXN20250313003878,LOC_DE_BERLIN
TXN20250112003879,LOC_CA_VANCOUVER
TXN20250210003880,LOC_NL_AMSTERDAM
TXN20250203003881,LOC_US_CHICAGO
TXN20250208003882,LOC_GB_MANCHESTER
TXN20250210003883,LOC_DE_BERLIN
TXN20250212003884,LOC_FR_PARIS
TXN20250104003885,LOC_FR_PARIS
TXN20250103003886,LOC_JP_TOKYO
TXN20250330003887,LOC_NL_AMSTERDAM
TXN20250314003888,LOC_SG_SINGAPORE
TXN20250301003889,LOC_NL_AMSTERDAM
TXN20250321003890,LOC_CA_TORONTO
TXN20250208003891,LOC_JP_OSAKA
TXN20250118003892,LOC_DE_BERLIN
TXN20250319003893,LOC_CA_TORONTO
TXN20250221003894,LOC_JP_OSAKA
TXN20250106003895,LOC_AU_MELBOURNE
TXN20250201003896,LOC_ES_MADRID
TXN20250113003897,LOC_JP_OSAKA
TXN20250124003898,LOC_CA_VANCOUVER
TXN20250331003899,LOC_CA_VANCOUVER
TXN20250310003900,LOC_IN_MUMBAI
TXN20250311003901,LOC_ES_MADRID
TXN20250306003902,LOC_US_CHICAGO
TXN20250318003903,LOC_CA_VANCOUVER
TXN20250112003904,LOC_US_CHICAGO
TXN20250318003905,LOC_ES_MADRID
TXN20250209003906,LOC_AU_MELBOURNE
TXN20250113003907,LOC_ES_MADRID
TXN20250303003908,LOC_US_CHICAGO
TXN20250217003909,LOC_GB_MANCHESTER
TXN20250114003910,LOC_DE_BERLIN
TXN20250226003911,LOC_NL_AMSTERDAM
TXN20250313003912,LOC_CA_VANCOUVER
TXN20250108003913,LOC_JP_TOKYO
TXN20250325003914,LOC_CA_TORONTO
TXN20250224003915,LOC_GB_MANCHESTER
TXN20250205003916,LOC_NL_AMSTERDAM
TXN20250314003917,LOC_NL_AMSTERDAM
TXN20250220003918,LOC_US_CHICAGO
TXN20250225003919,LOC_IN_MUMBAI
TXN20250203003920,LOC_US_CHICAGO
TXN20250209003921,LOC_NL_AMSTERDAM
TXN20250319003922,LOC_US_NEW_YORK
TXN20250319003923,LOC_DE_BERLIN
TXN20250224003924,LOC_AU_MELBOURNE
TXN20250131003925,LOC_IN_MUMBAI
TXN20250103003926,LOC_FR_PARIS
TXN20250220003927,LOC_CA_VANCOUVER
TXN20250101003928,LOC_GB_LONDON
TXN20250105003929,LOC_CA_VANCOUVER
TXN20250327003930,LOC_CA_VANCOUVER
TXN20250316003931,LOC_CA_TORONTO
TXN20250228003932,LOC_DE_BERLIN
TXN20250307003933,LOC_GB_MANCHESTER
TXN20250313003934,LOC_AE_DUBAI
TXN20250328003935,LOC_CA_TORONTO
TXN20250302003936,LOC_FR_PARIS
TXN20250203003937,LOC_NL_AMSTERDAM
TXN20250101003938,LOC_JP_TOKYO
TXN20250226003939,LOC_JP_TOKYO
TXN20250222003940,LOC_US_SAN_FRANCISCO
TXN20250324003941,LOC_CA_TORONTO
TXN20250226003942,LOC_IN_BENGALURU
TXN20250309003943,LOC_AE_DUBAI
TXN20250123003944,LOC_FR_PARIS
TXN20250316003945,LOC_US_SAN_FRANCISCO
TXN20250209003946,LOC_ES_MADRID
TXN20250321003947,LOC_AU_SYDNEY
TXN20250117003948,LOC_SG_SINGAPORE
TXN20250227003949,LOC_AE_DUBAI
TXN20250219003950,LOC_CA_VANCOUVER
TXN20250324003951,LOC_JP_TOKYO
TXN20250220003952,LOC_ES_MADRID
TXN20250109003953,LOC_NL_AMSTERDAM
TXN20250107003954,LOC_GB_LONDON
TXN20250331003955,LOC_JP_OSAKA
TXN20250203003956,LOC_FR_PARIS
TXN20250317003957,LOC_CA_TORONTO
TXN20250129003958,LOC_CA_VANCOUVER
TXN20250211003959,LOC_US_CHICAGO
TXN20250324003960,LOC_AU_MELBOURNE
TXN20250223003961,LOC_US_CHICAGO
TXN20250305003962,LOC_DE_BERLIN
TXN20250314003963,LOC_GB_LONDON
TXN20250305003964,LOC_JP_OSAKA
TXN20250328003965,LOC_AE_DUBAI
TXN20250324003966,LOC_NL_AMSTERDAM
TXN20250106003967,LOC_AU_MELBOURNE
TXN20250308003968,LOC_AE_DUBAI
TXN20250122003969,LOC_IN_MUMBAI
TXN20250310003970,LOC_US_CHICAGO
TXN20250216003971,LOC_AU_SYDNEY
TXN20250203003972,LOC_US_NEW_YORK
TXN20250314003973,LOC_JP_TOKYO
TXN20250212003974,LOC_FR_PARIS
TXN20250124003975,LOC_US_SAN_FRANCISCO
TXN20250130003976,LOC_CA_TORONTO
TXN20250213003977,LOC_NL_AMSTERDAM
TXN20250219003978,LOC_IN_BENGALURU
TXN20250210003979,LOC_IN_MUMBAI
TXN20250210003980,LOC_GB_LONDON
TXN20250212003981,LOC_CA_TORONTO
TXN20250322003982,LOC_CA_TORONTO
TXN20250331003983,LOC_GB_LONDON
TXN20250314003984,LOC_SG_SINGAPORE
TXN20250209003985,LOC_DE_BERLIN
TXN20250327003986,LOC_CA_TORONTO
TXN20250118003987,LOC_CA_TORONTO
TXN20250123003988,LOC_GB_MANCHESTER
TXN20250118003989,LOC_SG_SINGAPORE
TXN20250214003990,LOC_IN_BENGALURU
TXN20250310003991,LOC_HK_HONG_KONG
TXN20250119003992,LOC_NL_AMSTERDAM
TXN20250111003993,LOC_JP_OSAKA
TXN20250220003994,LOC_FR_PARIS
TXN20250314003995,LOC_NL_AMSTERDAM
TXN20250131003996,LOC_IN_MUMBAI
TXN20250121003997,LOC_GB_MANCHESTER
TXN20250121003998,LOC_NL_AMSTERDAM
TXN20250313003999,LOC_CA_VANCOUVER
TXN20250228004000,LOC_SG_SINGAPORE
TXN20250321004001,LOC_FR_PARIS
TXN20250301004002,LOC_US_SAN_FRANCISCO
TXN20250120004003,LOC_GB_LONDON
TXN20250217004004,LOC_AU_MELBOURNE
TXN20250126004005,LOC_IN_MUMBAI
TXN20250210004006,LOC_JP_TOKYO
TXN20250317004007,LOC_JP_OSAKA
TXN20250330004008,LOC_ES_MADRID
TXN20250203004009,LOC_AU_MELBOURNE
TXN20250126004010,LOC_US_SAN_FRANCISCO
TXN20250115004011,LOC_GB_LONDON
TXN20250126004012,LOC_DE_BERLIN
TXN20250319004013,LOC_JP_TOKYO
TXN20250319004014,LOC_GB_MANCHESTER
TXN20250317004015,LOC_US_CHICAGO
TXN20250225004016,LOC_JP_TOKYO
TXN20250223004017,LOC_FR_PARIS
TXN20250227004018,LOC_US_NEW_YORK
TXN20250301004019,LOC_IN_BENGALURU
TXN20250314004020,LOC_SG_SINGAPORE
TXN20250304004021,LOC_CA_TORONTO
TXN20250212004022,LOC_ES_MADRID
TXN20250125004023,LOC_FR_PARIS
TXN20250106004024,LOC_ES_MADRID
TXN20250111004025,LOC_CA_TORONTO
TXN20250218004026,LOC_CA_VANCOUVER
TXN20250328004027,LOC_US_SAN_FRANCISCO
TXN20250115004028,LOC_CA_VANCOUVER
TXN20250319004029,LOC_GB_MANCHESTER
TXN20250304004030,LOC_US_SAN_FRANCISCO
TXN20250319004031,LOC_AE_DUBAI
TXN20250218004032,LOC_IN_BENGALURU
TXN20250310004033,LOC_JP_OSAKA
TXN20250215004034,LOC_JP_OSAKA
TXN20250327004035,LOC_ES_MADRID
TXN20250327004036,LOC_CA_TORONTO
TXN20250120004037,LOC_ES_MADRID
TXN20250116004038,LOC_CA_VANCOUVER
TXN20250308004039,LOC_HK_HONG_KONG
TXN20250306004040,LOC_DE_BERLIN
TXN20250125004041,LOC_US_NEW_YORK
TXN20250102004042,LOC_SG_SINGAPORE
TXN20250211004043,LOC_AU_MELBOURNE
TXN20250228004044,LOC_SG_SINGAPORE
TXN20250214004045,LOC_IN_BENGALURU
TXN20250324004046,LOC_NL_AMSTERDAM
TXN20250208004047,LOC_HK_HONG_KONG
TXN20250120004048,LOC_CA_VANCOUVER
TXN20250217004049,LOC_US_SAN_FRANCISCO
TXN20250301004050,LOC_US_SAN_FRANCISCO
TXN20250129004051,LOC_US_CHICAGO
TXN20250109004052,LOC_JP_TOKYO
TXN20250222004053,LOC_GB_MANCHESTER
TXN20250321004054,LOC_US_NEW_YORK
TXN20250217004055,LOC_GB_LONDON
TXN20250314004056,LOC_SG_SINGAPORE
TXN20250210004057,LOC_DE_BERLIN
TXN20250113004058,LOC_CA_TORONTO
TXN20250218004059,LOC_SG_SINGAPORE
TXN20250319004060,LOC_GB_MANCHESTER
TXN20250115004061,LOC_GB_MANCHESTER
TXN20250307004062,LOC_AU_SYDNEY
TXN20250315004063,LOC_JP_OSAKA
TXN20250326004064,LOC_US_NEW_YORK
TXN20250109004065,LOC_CA_TORONTO
TXN20250220004066,LOC_US_CHICAGO
TXN20250113004067,LOC_IN_BENGALURU
TXN20250329004068,LOC_AU_MELBOURNE
TXN20250203004069,LOC_CA_VANCOUVER
TXN20250305004070,LOC_GB_LONDON
TXN20250304004071,LOC_US_NEW_YORK
TXN20250117004072,LOC_AU_SYDNEY
TXN20250221004073,LOC_NL_AMSTERDAM
TXN20250206004074,LOC_JP_TOKYO
TXN20250105004075,LOC_CA_TORONTO
TXN20250126004076,LOC_ES_MADRID
TXN20250223004077,LOC_AE_DUBAI
TXN20250327004078,LOC_US_CHICAGO
TXN20250216004079,LOC_GB_MANCHESTER
TXN20250307004080,LOC_US_NEW_YORK
TXN20250115004081,LOC_US_SAN_FRANCISCO
TXN20250327004082,LOC_CA_VANCOUVER
TXN20250211004083,LOC_DE_BERLIN
TXN20250301004084,LOC_ES_MADRID
TXN20250317004085,LOC_IN_MUMBAI
TXN20250105004086,LOC_US_SAN_FRANCISCO
TXN20250128004087,LOC_ES_MADRID
TXN20250211004088,LOC_DE_BERLIN
TXN20250115004089,LOC_CA_TORONTO
TXN20250323004090,LOC_DE_BERLIN
TXN20250323004091,LOC_ES_MADRID
TXN20250213004092,LOC_ES_MADRID
TXN20250126004093,LOC_CA_VANCOUVER
TXN20250207004094,LOC_NL_AMSTERDAM
TXN20250324004095,LOC_AU_MELBOURNE
TXN20250125004096,LOC_AE_DUBAI
TXN20250105004097,LOC_US_SAN_FRANCISCO
TXN20250106004098,LOC_US_SAN_FRANCISCO
TXN20250226004099,LOC_GB_MANCHESTER
TXN20250219004100,LOC_DE_BERLIN
TXN20250325004101,LOC_GB_LONDON
TXN20250225004102,LOC_CA_TORONTO
TXN20250210004103,LOC_DE_BERLIN
TXN20250318004104,LOC_CA_VANCOUVER
TXN20250206004105,LOC_CA_TORONTO
TXN20250120004106,LOC_AE_DUBAI
TXN20250317004107,LOC_US_NEW_YORK
TXN20250225004108,LOC_SG_SINGAPORE
TXN20250113004109,LOC_US_NEW_YORK
TXN20250301004110,LOC_GB_MANCHESTER
TXN20250315004111,LOC_US_NEW_YORK
TXN20250329004112,LOC_DE_BERLIN
TXN20250123004113,LOC_CA_VANCOUVER
TXN20250311004114,LOC_FR_PARIS
TXN20250301004115,LOC_US_NEW_YORK
TXN20250301004116,LOC_US_CHICAGO
TXN20250113004117,LOC_US_NEW_YORK
TXN20250131004118,LOC_FR_PARIS
TXN20250114004119,LOC_AU_MELBOURNE
TXN20250208004120,LOC_GB_MANCHESTER
TXN20250207004121,LOC_IN_BENGALURU
TXN20250304004122,LOC_ES_MADRID
TXN20250310004123,LOC_HK_HONG_KONG
TXN20250306004124,LOC_SG_SINGAPORE
TXN20250105004125,LOC_GB_MANCHESTER
TXN20250119004126,LOC_US_CHICAGO
TXN20250204004127,LOC_US_NEW_YORK
TXN20250205004128,LOC_US_CHICAGO
TXN20250113004129,LOC_IN_BENGALURU
TXN20250221004130,LOC_SG_SINGAPORE
TXN20250119004131,LOC_GB_LONDON
TXN20250102004132,LOC_US_NEW_YORK
TXN20250127004133,LOC_ES_MADRID
TXN20250113004134,LOC_AU_MELBOURNE
TXN20250303004135,LOC_IN_MUMBAI
TXN20250217004136,LOC_JP_OSAKA
TXN20250212004137,LOC_FR_PARIS
TXN20250113004138,LOC_AU_MELBOURNE
TXN20250328004139,LOC_US_NEW_YORK
TXN20250315004140,LOC_IN_BENGALURU
TXN20250207004141,LOC_CA_VANCOUVER
TXN20250207004142,LOC_ES_MADRID
TXN20250222004143,LOC_ES_MADRID
TXN20250216004144,LOC_FR_PARIS
TXN20250110004145,LOC_GB_MANCHESTER
TXN20250312004146,LOC_DE_BERLIN
TXN20250329004147,LOC_IN_MUMBAI
TXN20250208004148,LOC_IN_BENGALURU
TXN20250314004149,LOC_CA_TORONTO
TXN20250318004150,LOC_NL_AMSTERDAM
TXN20250309004151,LOC_JP_TOKYO
TXN20250123004152,LOC_NL_AMSTERDAM
TXN20250315004153,LOC_US_SAN_FRANCISCO
TXN20250310004154,LOC_JP_TOKYO
TXN20250324004155,LOC_US_NEW_YORK
TXN20250216004156,LOC_US_SAN_FRANCISCO
TXN20250117004157,LOC_DE_BERLIN
TXN20250108004158,LOC_CA_TORONTO
TXN20250328004159,LOC_GB_MANCHESTER
TXN20250228004160,LOC_JP_TOKYO
TXN20250310004161,LOC_NL_AMSTERDAM
TXN20250113004162,LOC_ES_MADRID
TXN20250318004163,LOC_JP_TOKYO
TXN20250329004164,LOC_FR_PARIS
TXN20250309004165,LOC_ES_MADRID
TXN20250316004166,LOC_GB_LONDON
TXN20250323004167,LOC_US_NEW_YORK
TXN20250116004168,LOC_US_SAN_FRANCISCO
TXN20250210004169,LOC_GB_LONDON
TXN20250225004170,LOC_CA_TORONTO
TXN20250201004171,LOC_ES_MADRID
TXN20250216004172,LOC_JP_OSAKA
TXN20250202004173,LOC_AU_MELBOURNE
TXN20250216004174,LOC_CA_VANCOUVER
TXN20250216004175,LOC_FR_PARIS
TXN20250114004176,LOC_FR_PARIS
TXN20250220004177,LOC_JP_TOKYO
TXN20250122004178,LOC_CA_VANCOUVER
TXN20250202004179,LOC_ES_MADRID
TXN20250314004180,LOC_AU_MELBOURNE
TXN20250107004181,LOC_GB_LONDON
TXN20250130004182,LOC_US_CHICAGO
TXN20250203004183,LOC_ES_MADRID
TXN20250124004184,LOC_GB_MANCHESTER
TXN20250329004185,LOC_ES_MADRID
TXN20250309004186,LOC_GB_MANCHESTER
TXN20250122004187,LOC_CA_TORONTO
TXN20250123004188,LOC_US_SAN_FRANCISCO
TXN20250122004189,LOC_DE_BERLIN
TXN20250210004190,LOC_AU_MELBOURNE
TXN20250314004191,LOC_HK_HONG_KONG
TXN20250113004192,LOC_AE_DUBAI
TXN20250113004193,LOC_IN_MUMBAI
TXN20250223004194,LOC_DE_BERLIN
TXN20250204004195,LOC_ES_MADRID
TXN20250205004196,LOC_JP_TOKYO
TXN20250123004197,LOC_GB_MANCHESTER
TXN20250308004198,LOC_AE_DUBAI
TXN20250118004199,LOC_IN_BENGALURU
TXN20250111004200,LOC_IN_MUMBAI
TXN20250201004201,LOC_DE_BERLIN
TXN20250130004202,LOC_CA_VANCOUVER
TXN20250219004203,LOC_US_CHICAGO
TXN20250306004204,LOC_ES_MADRID
TXN20250330004205,LOC_IN_BENGALURU
TXN20250325004206,LOC_GB_MANCHESTER
TXN20250124004207,LOC_CA_TORONTO
TXN20250303004208,LOC_JP_TOKYO
TXN20250102004209,LOC_US_NEW_YORK
TXN20250214004210,LOC_JP_OSAKA
TXN20250210004211,LOC_US_CHICAGO
TXN20250319004212,LOC_CA_VANCOUVER
TXN20250204004213,LOC_GB_LONDON
TXN20250318004214,LOC_IN_BENGALURU
TXN20250111004215,LOC_IN_MUMBAI
TXN20250227004216,LOC_FR_PARIS
TXN20250216004217,LOC_GB_MANCHESTER
TXN20250320004218,LOC_ES_MADRID
TXN20250113004219,LOC_CA_TORONTO
TXN20250107004220,LOC_ES_MADRID
TXN20250220004221,LOC_CA_VANCOUVER
TXN20250113004222,LOC_IN_BENGALURU
TXN20250309004223,LOC_ES_MADRID
TXN20250105004224,LOC_FR_PARIS
TXN20250312004225,LOC_US_SAN_FRANCISCO
TXN20250201004226,LOC_AU_MELBOURNE
TXN20250321004227,LOC_DE_BERLIN
TXN20250313004228,LOC_DE_BERLIN
TXN20250106004229,LOC_US_NEW_YORK
TXN20250128004230,LOC_GB_LONDON
TXN20250213004231,LOC_CA_VANCOUVER
TXN20250102004232,LOC_SG_SINGAPORE
TXN20250316004233,LOC_ES_MADRID
TXN20250228004234,LOC_NL_AMSTERDAM
TXN20250125004235,LOC_US_SAN_FRANCISCO
TXN20250128004236,LOC_FR_PARIS
TXN20250125004237,LOC_US_CHICAGO
TXN20250316004238,LOC_JP_OSAKA
TXN20250227004239,LOC_DE_BERLIN
TXN20250310004240,LOC_US_SAN_FRANCISCO
TXN20250108004241,LOC_US_NEW_YORK
TXN20250330004242,LOC_HK_HONG_KONG
TXN20250324004243,LOC_FR_PARIS
TXN20250120004244,LOC_US_CHICAGO
TXN20250314004245,LOC_JP_TOKYO
TXN20250128004246,LOC_SG_SINGAPORE
TXN20250227004247,LOC_GB_LONDON
TXN20250320004248,LOC_DE_BERLIN
TXN20250216004249,LOC_US_SAN_FRANCISCO
TXN20250115004250,LOC_CA_VANCOUVER
TXN20250321004251,LOC_AE_DUBAI
TXN20250312004252,LOC_IN_BENGALURU
TXN20250311004253,LOC_AE_DUBAI
TXN20250203004254,LOC_GB_MANCHESTER
TXN20250112004255,LOC_IN_BENGALURU
TXN20250324004256,LOC_FR_PARIS
TXN20250312004257,LOC_CA_TORONTO
TXN20250118004258,LOC_FR_PARIS
TXN20250301004259,LOC_SG_SINGAPORE
TXN20250110004260,LOC_JP_OSAKA
TXN20250104004261,LOC_US_NEW_YORK
TXN20250204004262,LOC_ES_MADRID
TXN20250110004263,LOC_CA_VANCOUVER
TXN20250130004264,LOC_NL_AMSTERDAM
TXN20250221004265,LOC_GB_MANCHESTER
TXN20250222004266,LOC_US_SAN_FRANCISCO
TXN20250215004267,LOC_US_SAN_FRANCISCO
TXN20250107004268,LOC_US_NEW_YORK
TXN20250317004269,LOC_NL_AMSTERDAM
TXN20250114004270,LOC_GB_MANCHESTER
TXN20250205004271,LOC_DE_BERLIN
TXN20250314004272,LOC_ES_MADRID
TXN20250102004273,LOC_AU_SYDNEY
TXN20250226004274,LOC_GB_MANCHESTER
TXN20250319004275,LOC_NL_AMSTERDAM
