transaction_datetime_id,transaction_date,transaction_time,day_of_week,month,hour_of_day,is_weekend
DT_20250216_214038,2025-02-16,21:40:38,Sunday,2025-02,21,true
DT_20250216_232108,2025-02-16,23:21:08,Sunday,2025-02,23,true
DT_20250216_232203,2025-02-16,23:22:03,Sunday,2025-02,23,true
DT_20250216_232252,2025-02-16,23:22:52,Sunday,2025-02,23,true
DT_20250216_233721,2025-02-16,23:37:21,Sunday,2025-02,23,true
DT_20250217_000432,2025-02-17,00:04:32,Monday,2025-02,00,false
DT_20250217_001556,2025-02-17,00:15:56,Monday,2025-02,00,false
DT_20250217_004835,2025-02-17,00:48:35,Monday,2025-02,00,false
DT_20250217_005021,2025-02-17,00:50:21,Monday,2025-02,00,false
DT_20250217_010906,2025-02-17,01:09:06,Monday,2025-02,01,false
DT_20250217_014732,2025-02-17,01:47:32,Monday,2025-02,01,false
DT_20250217_020835,2025-02-17,02:08:35,Monday,2025-02,02,false
DT_20250217_022843,2025-02-17,02:28:43,Monday,2025-02,02,false
DT_20250217_023037,2025-02-17,02:30:37,Monday,2025-02,02,false
DT_20250217_024514,2025-02-17,02:45:14,Monday,2025-02,02,false
DT_20250217_024737,2025-02-17,02:47:37,Monday,2025-02,02,false
DT_20250217_032835,2025-02-17,03:28:35,Monday,2025-02,03,false
DT_20250217_041827,2025-02-17,04:18:27,Monday,2025-02,04,false
DT_20250217_042253,2025-02-17,04:22:53,Monday,2025-02,04,false
DT_20250217_044203,2025-02-17,04:42:03,Monday,2025-02,04,false
DT_20250217_053404,2025-02-17,05:34:04,Monday,2025-02,05,false
DT_20250217_055451,2025-02-17,05:54:51,Monday,2025-02,05,false
DT_20250217_061105,2025-02-17,06:11:05,Monday,2025-02,06,false
DT_20250217_062755,2025-02-17,06:27:55,Monday,2025-02,06,false
DT_20250217_071620,2025-02-17,07:16:20,Monday,2025-02,07,false
DT_20250217_071959,2025-02-17,07:19:59,Monday,2025-02,07,false
DT_20250217_075213,2025-02-17,07:52:13,Monday,2025-02,07,false
DT_20250217_075516,2025-02-17,07:55:16,Monday,2025-02,07,false
DT_20250217_082730,2025-02-17,08:27:30,Monday,2025-02,08,false
DT_20250217_090643,2025-02-17,09:06:43,Monday,2025-02,09,false
DT_20250217_103719,2025-02-17,10:37:19,Monday,2025-02,10,false
DT_20250217_110316,2025-02-17,11:03:16,Monday,2025-02,11,false
DT_20250217_110517,2025-02-17,11:05:17,Monday,2025-02,11,false
DT_20250217_113440,2025-02-17,11:34:40,Monday,2025-02,11,false
DT_20250217_114422,2025-02-17,11:44:22,Monday,2025-02,11,false
DT_20250217_114926,2025-02-17,11:49:26,Monday,2025-02,11,false
DT_20250217_115214,2025-02-17,11:52:14,Monday,2025-02,11,false
DT_20250217_121836,2025-02-17,12:18:36,Monday,2025-02,12,false
DT_20250217_122837,2025-02-17,12:28:37,Monday,2025-02,12,false
DT_20250217_132540,2025-02-17,13:25:40,Monday,2025-02,13,false
DT_20250217_132917,2025-02-17,13:29:17,Monday,2025-02,13,false
DT_20250217_140817,2025-02-17,14:08:17,Monday,2025-02,14,false
DT_20250217_143048,2025-02-17,14:30:48,Monday,2025-02,14,false
DT_20250217_144244,2025-02-17,14:42:44,Monday,2025-02,14,false
DT_20250217_151238,2025-02-17,15:12:38,Monday,2025-02,15,false
DT_20250217_153445,2025-02-17,15:34:45,Monday,2025-02,15,false
DT_20250217_163328,2025-02-17,16:33:28,Monday,2025-02,16,false
DT_20250217_163921,2025-02-17,16:39:21,Monday,2025-02,16,false
DT_20250217_165728,2025-02-17,16:57:28,Monday,2025-02,16,false
DT_20250217_180118,2025-02-17,18:01:18,Monday,2025-02,18,false
DT_20250217_183253,2025-02-17,18:32:53,Monday,2025-02,18,false
DT_20250217_183754,2025-02-17,18:37:54,Monday,2025-02,18,false
DT_20250217_184257,2025-02-17,18:42:57,Monday,2025-02,18,false
DT_20250217_190159,2025-02-17,19:01:59,Monday,2025-02,19,false
DT_20250217_195901,2025-02-17,19:59:01,Monday,2025-02,19,false
DT_20250217_200239,2025-02-17,20:02:39,Monday,2025-02,20,false
DT_20250217_201850,2025-02-17,20:18:50,Monday,2025-02,20,false
DT_20250217_205644,2025-02-17,20:56:44,Monday,2025-02,20,false
DT_20250217_212309,2025-02-17,21:23:09,Monday,2025-02,21,false
DT_20250217_213044,2025-02-17,21:30:44,Monday,2025-02,21,false
DT_20250217_215854,2025-02-17,21:58:54,Monday,2025-02,21,false
DT_20250217_222834,2025-02-17,22:28:34,Monday,2025-02,22,false
DT_20250217_225214,2025-02-17,22:52:14,Monday,2025-02,22,false
DT_20250217_225523,2025-02-17,22:55:23,Monday,2025-02,22,false
DT_20250217_232441,2025-02-17,23:24:41,Monday,2025-02,23,false
DT_20250218_001056,2025-02-18,00:10:56,Tuesday,2025-02,00,false
DT_20250218_003853,2025-02-18,00:38:53,Tuesday,2025-02,00,false
DT_20250218_023800,2025-02-18,02:38:00,Tuesday,2025-02,02,false
DT_20250218_024057,2025-02-18,02:40:57,Tuesday,2025-02,02,false
DT_20250218_030957,2025-02-18,03:09:57,Tuesday,2025-02,03,false
DT_20250218_031913,2025-02-18,03:19:13,Tuesday,2025-02,03,false
DT_20250218_042409,2025-02-18,04:24:09,Tuesday,2025-02,04,false
DT_20250218_054212,2025-02-18,05:42:12,Tuesday,2025-02,05,false
DT_20250218_055016,2025-02-18,05:50:16,Tuesday,2025-02,05,false
DT_20250218_055119,2025-02-18,05:51:19,Tuesday,2025-02,05,false
DT_20250218_061132,2025-02-18,06:11:32,Tuesday,2025-02,06,false
DT_20250218_073028,2025-02-18,07:30:28,Tuesday,2025-02,07,false
DT_20250218_073248,2025-02-18,07:32:48,Tuesday,2025-02,07,false
DT_20250218_073813,2025-02-18,07:38:13,Tuesday,2025-02,07,false
DT_20250218_074645,2025-02-18,07:46:45,Tuesday,2025-02,07,false
DT_20250218_082704,2025-02-18,08:27:04,Tuesday,2025-02,08,false
DT_20250218_083541,2025-02-18,08:35:41,Tuesday,2025-02,08,false
DT_20250218_085144,2025-02-18,08:51:44,Tuesday,2025-02,08,false
DT_20250218_085619,2025-02-18,08:56:19,Tuesday,2025-02,08,false
DT_20250218_093942,2025-02-18,09:39:42,Tuesday,2025-02,09,false
DT_20250218_094311,2025-02-18,09:43:11,Tuesday,2025-02,09,false
DT_20250218_095056,2025-02-18,09:50:56,Tuesday,2025-02,09,false
DT_20250218_101735,2025-02-18,10:17:35,Tuesday,2025-02,10,false
DT_20250218_114002,2025-02-18,11:40:02,Tuesday,2025-02,11,false
DT_20250218_120203,2025-02-18,12:02:03,Tuesday,2025-02,12,false
DT_20250218_121041,2025-02-18,12:10:41,Tuesday,2025-02,12,false
DT_20250218_122144,2025-02-18,12:21:44,Tuesday,2025-02,12,false
DT_20250218_124407,2025-02-18,12:44:07,Tuesday,2025-02,12,false
DT_20250218_131911,2025-02-18,13:19:11,Tuesday,2025-02,13,false
DT_20250218_133617,2025-02-18,13:36:17,Tuesday,2025-02,13,false
DT_20250218_135656,2025-02-18,13:56:56,Tuesday,2025-02,13,false
DT_20250218_140259,2025-02-18,14:02:59,Tuesday,2025-02,14,false
DT_20250218_141853,2025-02-18,14:18:53,Tuesday,2025-02,14,false
DT_20250218_150740,2025-02-18,15:07:40,Tuesday,2025-02,15,false
DT_20250218_151132,2025-02-18,15:11:32,Tuesday,2025-02,15,false
DT_20250218_164702,2025-02-18,16:47:02,Tuesday,2025-02,16,false
DT_20250218_172225,2025-02-18,17:22:25,Tuesday,2025-02,17,false
DT_20250218_172918,2025-02-18,17:29:18,Tuesday,2025-02,17,false
DT_20250218_174239,2025-02-18,17:42:39,Tuesday,2025-02,17,false
DT_20250218_180225,2025-02-18,18:02:25,Tuesday,2025-02,18,false
DT_20250218_181822,2025-02-18,18:18:22,Tuesday,2025-02,18,false
DT_20250218_182109,2025-02-18,18:21:09,Tuesday,2025-02,18,false
DT_20250218_182431,2025-02-18,18:24:31,Tuesday,2025-02,18,false
DT_20250218_183738,2025-02-18,18:37:38,Tuesday,2025-02,18,false
DT_20250218_183846,2025-02-18,18:38:46,Tuesday,2025-02,18,false
DT_20250218_195109,2025-02-18,19:51:09,Tuesday,2025-02,19,false
DT_20250218_201613,2025-02-18,20:16:13,Tuesday,2025-02,20,false
DT_20250218_202347,2025-02-18,20:23:47,Tuesday,2025-02,20,false
DT_20250218_205941,2025-02-18,20:59:41,Tuesday,2025-02,20,false
DT_20250218_211409,2025-02-18,21:14:09,Tuesday,2025-02,21,false
DT_20250218_213141,2025-02-18,21:31:41,Tuesday,2025-02,21,false
DT_20250218_213502,2025-02-18,21:35:02,Tuesday,2025-02,21,false
DT_20250218_213738,2025-02-18,21:37:38,Tuesday,2025-02,21,false
DT_20250218_215815,2025-02-18,21:58:15,Tuesday,2025-02,21,false
DT_20250218_220221,2025-02-18,22:02:21,Tuesday,2025-02,22,false
DT_20250218_225358,2025-02-18,22:53:58,Tuesday,2025-02,22,false
DT_20250218_230343,2025-02-18,23:03:43,Tuesday,2025-02,23,false
DT_20250218_233502,2025-02-18,23:35:02,Tuesday,2025-02,23,false
DT_20250218_234040,2025-02-18,23:40:40,Tuesday,2025-02,23,false
DT_20250219_002341,2025-02-19,00:23:41,Wednesday,2025-02,00,false
DT_20250219_011422,2025-02-19,01:14:22,Wednesday,2025-02,01,false
DT_20250219_012239,2025-02-19,01:22:39,Wednesday,2025-02,01,false
DT_20250219_012338,2025-02-19,01:23:38,Wednesday,2025-02,01,false
DT_20250219_013955,2025-02-19,01:39:55,Wednesday,2025-02,01,false
DT_20250219_015442,2025-02-19,01:54:42,Wednesday,2025-02,01,false
DT_20250219_024310,2025-02-19,02:43:10,Wednesday,2025-02,02,false
DT_20250219_042646,2025-02-19,04:26:46,Wednesday,2025-02,04,false
DT_20250219_044942,2025-02-19,04:49:42,Wednesday,2025-02,04,false
DT_20250219_050508,2025-02-19,05:05:08,Wednesday,2025-02,05,false
DT_20250219_051153,2025-02-19,05:11:53,Wednesday,2025-02,05,false
DT_20250219_060457,2025-02-19,06:04:57,Wednesday,2025-02,06,false
DT_20250219_062903,2025-02-19,06:29:03,Wednesday,2025-02,06,false
DT_20250219_070255,2025-02-19,07:02:55,Wednesday,2025-02,07,false
DT_20250219_083754,2025-02-19,08:37:54,Wednesday,2025-02,08,false
DT_20250219_094501,2025-02-19,09:45:01,Wednesday,2025-02,09,false
DT_20250219_101029,2025-02-19,10:10:29,Wednesday,2025-02,10,false
DT_20250219_102510,2025-02-19,10:25:10,Wednesday,2025-02,10,false
DT_20250219_103910,2025-02-19,10:39:10,Wednesday,2025-02,10,false
DT_20250219_104402,2025-02-19,10:44:02,Wednesday,2025-02,10,false
DT_20250219_111742,2025-02-19,11:17:42,Wednesday,2025-02,11,false
DT_20250219_122800,2025-02-19,12:28:00,Wednesday,2025-02,12,false
DT_20250219_125211,2025-02-19,12:52:11,Wednesday,2025-02,12,false
DT_20250219_130551,2025-02-19,13:05:51,Wednesday,2025-02,13,false
DT_20250219_132355,2025-02-19,13:23:55,Wednesday,2025-02,13,false
DT_20250219_132403,2025-02-19,13:24:03,Wednesday,2025-02,13,false
DT_20250219_141051,2025-02-19,14:10:51,Wednesday,2025-02,14,false
DT_20250219_145245,2025-02-19,14:52:45,Wednesday,2025-02,14,false
DT_20250219_150027,2025-02-19,15:00:27,Wednesday,2025-02,15,false
DT_20250219_155131,2025-02-19,15:51:31,Wednesday,2025-02,15,false
DT_20250219_163728,2025-02-19,16:37:28,Wednesday,2025-02,16,false
DT_20250219_192814,2025-02-19,19:28:14,Wednesday,2025-02,19,false
DT_20250219_194538,2025-02-19,19:45:38,Wednesday,2025-02,19,false
DT_20250219_200442,2025-02-19,20:04:42,Wednesday,2025-02,20,false
DT_20250219_200931,2025-02-19,20:09:31,Wednesday,2025-02,20,false
DT_20250219_200938,2025-02-19,20:09:38,Wednesday,2025-02,20,false
DT_20250219_201251,2025-02-19,20:12:51,Wednesday,2025-02,20,false
DT_20250219_201516,2025-02-19,20:15:16,Wednesday,2025-02,20,false
DT_20250219_202318,2025-02-19,20:23:18,Wednesday,2025-02,20,false
DT_20250219_205851,2025-02-19,20:58:51,Wednesday,2025-02,20,false
DT_20250219_211154,2025-02-19,21:11:54,Wednesday,2025-02,21,false
DT_20250219_212412,2025-02-19,21:24:12,Wednesday,2025-02,21,false
DT_20250219_213755,2025-02-19,21:37:55,Wednesday,2025-02,21,false
DT_20250219_214034,2025-02-19,21:40:34,Wednesday,2025-02,21,false
DT_20250219_214340,2025-02-19,21:43:40,Wednesday,2025-02,21,false
DT_20250219_221725,2025-02-19,22:17:25,Wednesday,2025-02,22,false
DT_20250219_222738,2025-02-19,22:27:38,Wednesday,2025-02,22,false
DT_20250219_230021,2025-02-19,23:00:21,Wednesday,2025-02,23,false
DT_20250219_230809,2025-02-19,23:08:09,Wednesday,2025-02,23,false
DT_20250220_000629,2025-02-20,00:06:29,Thursday,2025-02,00,false
DT_20250220_003037,2025-02-20,00:30:37,Thursday,2025-02,00,false
DT_20250220_010251,2025-02-20,01:02:51,Thursday,2025-02,01,false
DT_20250220_011607,2025-02-20,01:16:07,Thursday,2025-02,01,false
DT_20250220_014258,2025-02-20,01:42:58,Thursday,2025-02,01,false
DT_20250220_014307,2025-02-20,01:43:07,Thursday,2025-02,01,false
DT_20250220_023831,2025-02-20,02:38:31,Thursday,2025-02,02,false
DT_20250220_024826,2025-02-20,02:48:26,Thursday,2025-02,02,false
DT_20250220_025734,2025-02-20,02:57:34,Thursday,2025-02,02,false
DT_20250220_030945,2025-02-20,03:09:45,Thursday,2025-02,03,false
DT_20250220_034916,2025-02-20,03:49:16,Thursday,2025-02,03,false
DT_20250220_043515,2025-02-20,04:35:15,Thursday,2025-02,04,false
DT_20250220_044535,2025-02-20,04:45:35,Thursday,2025-02,04,false
DT_20250220_044957,2025-02-20,04:49:57,Thursday,2025-02,04,false
DT_20250220_045638,2025-02-20,04:56:38,Thursday,2025-02,04,false
DT_20250220_050148,2025-02-20,05:01:48,Thursday,2025-02,05,false
DT_20250220_052127,2025-02-20,05:21:27,Thursday,2025-02,05,false
DT_20250220_060210,2025-02-20,06:02:10,Thursday,2025-02,06,false
DT_20250220_061554,2025-02-20,06:15:54,Thursday,2025-02,06,false
DT_20250220_062600,2025-02-20,06:26:00,Thursday,2025-02,06,false
DT_20250220_063421,2025-02-20,06:34:21,Thursday,2025-02,06,false
DT_20250220_081929,2025-02-20,08:19:29,Thursday,2025-02,08,false
DT_20250220_084410,2025-02-20,08:44:10,Thursday,2025-02,08,false
DT_20250220_090735,2025-02-20,09:07:35,Thursday,2025-02,09,false
DT_20250220_092310,2025-02-20,09:23:10,Thursday,2025-02,09,false
DT_20250220_092847,2025-02-20,09:28:47,Thursday,2025-02,09,false
DT_20250220_093549,2025-02-20,09:35:49,Thursday,2025-02,09,false
DT_20250220_094420,2025-02-20,09:44:20,Thursday,2025-02,09,false
DT_20250220_101031,2025-02-20,10:10:31,Thursday,2025-02,10,false
DT_20250220_110055,2025-02-20,11:00:55,Thursday,2025-02,11,false
DT_20250220_113736,2025-02-20,11:37:36,Thursday,2025-02,11,false
DT_20250220_114416,2025-02-20,11:44:16,Thursday,2025-02,11,false
DT_20250220_121840,2025-02-20,12:18:40,Thursday,2025-02,12,false
DT_20250220_122712,2025-02-20,12:27:12,Thursday,2025-02,12,false
DT_20250220_132631,2025-02-20,13:26:31,Thursday,2025-02,13,false
DT_20250220_132852,2025-02-20,13:28:52,Thursday,2025-02,13,false
DT_20250220_135732,2025-02-20,13:57:32,Thursday,2025-02,13,false
DT_20250220_135941,2025-02-20,13:59:41,Thursday,2025-02,13,false
DT_20250220_143520,2025-02-20,14:35:20,Thursday,2025-02,14,false
DT_20250220_143930,2025-02-20,14:39:30,Thursday,2025-02,14,false
DT_20250220_144232,2025-02-20,14:42:32,Thursday,2025-02,14,false
DT_20250220_145929,2025-02-20,14:59:29,Thursday,2025-02,14,false
DT_20250220_153615,2025-02-20,15:36:15,Thursday,2025-02,15,false
DT_20250220_160825,2025-02-20,16:08:25,Thursday,2025-02,16,false
DT_20250220_165335,2025-02-20,16:53:35,Thursday,2025-02,16,false
DT_20250220_191105,2025-02-20,19:11:05,Thursday,2025-02,19,false
DT_20250220_191631,2025-02-20,19:16:31,Thursday,2025-02,19,false
DT_20250220_194250,2025-02-20,19:42:50,Thursday,2025-02,19,false
DT_20250220_194756,2025-02-20,19:47:56,Thursday,2025-02,19,false
DT_20250220_202218,2025-02-20,20:22:18,Thursday,2025-02,20,false
DT_20250220_202420,2025-02-20,20:24:20,Thursday,2025-02,20,false
DT_20250220_205818,2025-02-20,20:58:18,Thursday,2025-02,20,false
DT_20250220_210607,2025-02-20,21:06:07,Thursday,2025-02,21,false
DT_20250220_210738,2025-02-20,21:07:38,Thursday,2025-02,21,false
DT_20250220_225119,2025-02-20,22:51:19,Thursday,2025-02,22,false
DT_20250220_231153,2025-02-20,23:11:53,Thursday,2025-02,23,false
DT_20250220_231905,2025-02-20,23:19:05,Thursday,2025-02,23,false
DT_20250220_234338,2025-02-20,23:43:38,Thursday,2025-02,23,false
DT_20250220_235731,2025-02-20,23:57:31,Thursday,2025-02,23,false
DT_20250221_002114,2025-02-21,00:21:14,Friday,2025-02,00,false
DT_20250221_004640,2025-02-21,00:46:40,Friday,2025-02,00,false
DT_20250221_021228,2025-02-21,02:12:28,Friday,2025-02,02,false
DT_20250221_024253,2025-02-21,02:42:53,Friday,2025-02,02,false
DT_20250221_032012,2025-02-21,03:20:12,Friday,2025-02,03,false
DT_20250221_033158,2025-02-21,03:31:58,Friday,2025-02,03,false
DT_20250221_041832,2025-02-21,04:18:32,Friday,2025-02,04,false
DT_20250221_042153,2025-02-21,04:21:53,Friday,2025-02,04,false
DT_20250221_044745,2025-02-21,04:47:45,Friday,2025-02,04,false
DT_20250221_044834,2025-02-21,04:48:34,Friday,2025-02,04,false
DT_20250221_045208,2025-02-21,04:52:08,Friday,2025-02,04,false
DT_20250221_055429,2025-02-21,05:54:29,Friday,2025-02,05,false
DT_20250221_062730,2025-02-21,06:27:30,Friday,2025-02,06,false
DT_20250221_064614,2025-02-21,06:46:14,Friday,2025-02,06,false
DT_20250221_065356,2025-02-21,06:53:56,Friday,2025-02,06,false
DT_20250221_070028,2025-02-21,07:00:28,Friday,2025-02,07,false
DT_20250221_071243,2025-02-21,07:12:43,Friday,2025-02,07,false
DT_20250221_075133,2025-02-21,07:51:33,Friday,2025-02,07,false
DT_20250221_081326,2025-02-21,08:13:26,Friday,2025-02,08,false
DT_20250221_082013,2025-02-21,08:20:13,Friday,2025-02,08,false
DT_20250221_082724,2025-02-21,08:27:24,Friday,2025-02,08,false
DT_20250221_085326,2025-02-21,08:53:26,Friday,2025-02,08,false
DT_20250221_090051,2025-02-21,09:00:51,Friday,2025-02,09,false
DT_20250221_104051,2025-02-21,10:40:51,Friday,2025-02,10,false
DT_20250221_105230,2025-02-21,10:52:30,Friday,2025-02,10,false
DT_20250221_105841,2025-02-21,10:58:41,Friday,2025-02,10,false
DT_20250221_110329,2025-02-21,11:03:29,Friday,2025-02,11,false
DT_20250221_111145,2025-02-21,11:11:45,Friday,2025-02,11,false
DT_20250221_115216,2025-02-21,11:52:16,Friday,2025-02,11,false
DT_20250221_122145,2025-02-21,12:21:45,Friday,2025-02,12,false
DT_20250221_124647,2025-02-21,12:46:47,Friday,2025-02,12,false
DT_20250221_131809,2025-02-21,13:18:09,Friday,2025-02,13,false
DT_20250221_135357,2025-02-21,13:53:57,Friday,2025-02,13,false
DT_20250221_135942,2025-02-21,13:59:42,Friday,2025-02,13,false
DT_20250221_142052,2025-02-21,14:20:52,Friday,2025-02,14,false
DT_20250221_143708,2025-02-21,14:37:08,Friday,2025-02,14,false
DT_20250221_144603,2025-02-21,14:46:03,Friday,2025-02,14,false
DT_20250221_151903,2025-02-21,15:19:03,Friday,2025-02,15,false
DT_20250221_152523,2025-02-21,15:25:23,Friday,2025-02,15,false
DT_20250221_153418,2025-02-21,15:34:18,Friday,2025-02,15,false
DT_20250221_160903,2025-02-21,16:09:03,Friday,2025-02,16,false
DT_20250221_160957,2025-02-21,16:09:57,Friday,2025-02,16,false
DT_20250221_163246,2025-02-21,16:32:46,Friday,2025-02,16,false
DT_20250221_164931,2025-02-21,16:49:31,Friday,2025-02,16,false
DT_20250221_165946,2025-02-21,16:59:46,Friday,2025-02,16,false
DT_20250221_170637,2025-02-21,17:06:37,Friday,2025-02,17,false
DT_20250221_173233,2025-02-21,17:32:33,Friday,2025-02,17,false
DT_20250221_175429,2025-02-21,17:54:29,Friday,2025-02,17,false
DT_20250221_184458,2025-02-21,18:44:58,Friday,2025-02,18,false
DT_20250221_190159,2025-02-21,19:01:59,Friday,2025-02,19,false
DT_20250221_192213,2025-02-21,19:22:13,Friday,2025-02,19,false
DT_20250221_193652,2025-02-21,19:36:52,Friday,2025-02,19,false
DT_20250221_194926,2025-02-21,19:49:26,Friday,2025-02,19,false
DT_20250221_195731,2025-02-21,19:57:31,Friday,2025-02,19,false
DT_20250221_195806,2025-02-21,19:58:06,Friday,2025-02,19,false
DT_20250221_204137,2025-02-21,20:41:37,Friday,2025-02,20,false
DT_20250221_210846,2025-02-21,21:08:46,Friday,2025-02,21,false
DT_20250221_211045,2025-02-21,21:10:45,Friday,2025-02,21,false
DT_20250221_212934,2025-02-21,21:29:34,Friday,2025-02,21,false
DT_20250221_213046,2025-02-21,21:30:46,Friday,2025-02,21,false
DT_20250221_223458,2025-02-21,22:34:58,Friday,2025-02,22,false
DT_20250221_232330,2025-02-21,23:23:30,Friday,2025-02,23,false
DT_20250221_233013,2025-02-21,23:30:13,Friday,2025-02,23,false
DT_20250221_233326,2025-02-21,23:33:26,Friday,2025-02,23,false
DT_20250221_233527,2025-02-21,23:35:27,Friday,2025-02,23,false
DT_20250221_234415,2025-02-21,23:44:15,Friday,2025-02,23,false
DT_20250222_011249,2025-02-22,01:12:49,Saturday,2025-02,01,true
DT_20250222_014107,2025-02-22,01:41:07,Saturday,2025-02,01,true
DT_20250222_020021,2025-02-22,02:00:21,Saturday,2025-02,02,true
DT_20250222_021409,2025-02-22,02:14:09,Saturday,2025-02,02,true
DT_20250222_023727,2025-02-22,02:37:27,Saturday,2025-02,02,true
DT_20250222_024443,2025-02-22,02:44:43,Saturday,2025-02,02,true
DT_20250222_024728,2025-02-22,02:47:28,Saturday,2025-02,02,true
DT_20250222_025729,2025-02-22,02:57:29,Saturday,2025-02,02,true
DT_20250222_025901,2025-02-22,02:59:01,Saturday,2025-02,02,true
DT_20250222_030725,2025-02-22,03:07:25,Saturday,2025-02,03,true
DT_20250222_043438,2025-02-22,04:34:38,Saturday,2025-02,04,true
DT_20250222_045246,2025-02-22,04:52:46,Saturday,2025-02,04,true
DT_20250222_045448,2025-02-22,04:54:48,Saturday,2025-02,04,true
DT_20250222_054312,2025-02-22,05:43:12,Saturday,2025-02,05,true
DT_20250222_062652,2025-02-22,06:26:52,Saturday,2025-02,06,true
DT_20250222_063408,2025-02-22,06:34:08,Saturday,2025-02,06,true
DT_20250222_065509,2025-02-22,06:55:09,Saturday,2025-02,06,true
DT_20250222_073825,2025-02-22,07:38:25,Saturday,2025-02,07,true
